frame_idx,track_id,class_id,status,center_x_2d,center_y_2d,center_x_3d,center_y_3d,center_z_3d,box_x1,box_y1,box_x2,box_y2,lost_frames
3,6,1,predicted,135.40237665979254,207.64821966589832,-0.5166622351538904,0.024552115289266794,0.7670772671699524,0,0,0,0,1
4,0,0,detected,151.67044381466758,269.2761457647718,-0.15801775455474854,0.03427717089653015,0.24254325032234192,0.0,202.9604034423828,303.1891784667969,368.61773681640625,0
4,1,0,detected,1088.5535186557647,161.1821162222244,1.336156964302063,-0.03743543475866318,2.0376226902008057,1012.6976318359375,152.66062927246094,1140.0208740234375,192.25340270996094,0
4,2,2,detected,1012.0326797874004,167.82583918813975,0.3798372447490692,-0.0018991861725226045,0.6719265580177307,989.74462890625,145.57896423339844,1035.738037109375,220.85031127929688,0
4,3,0,detected,464.51896928898606,172.48202295033215,-0.6506789922714233,-0.004396480042487383,3.1109235286712646,447.8583679199219,171.7414093017578,481.17254638671875,196.55821228027344,0
4,4,1,detected,1001.9653108162347,204.63533156071307,0.36111050844192505,0.02777773141860962,0.6340439319610596,987.9926147460938,141.83958435058594,1043.888427734375,292.10821533203125,0
4,5,1,detected,599.8915084508112,222.56014181642968,-0.011292305774986744,0.07339999079704285,0.9987962245941162,589.87060546875,164.89598083496094,619.5993041992188,309.40557861328125,0
4,6,1,detected,168.78183205362015,214.92181079034057,-0.47744661569595337,0.04616818577051163,0.79678875207901,167.39743041992188,171.82058715820312,208.99005126953125,281.4418640136719,0
5,0,0,detected,151.63834548463282,274.46731928938624,-0.16080239415168762,0.03523002564907074,0.2468174397945404,0.0,203.58392333984375,303.2148742675781,368.6421203613281,0
5,1,0,detected,1072.8574395996552,165.1268353765538,1.15231192111969,-0.02842024900019169,1.8281821012496948,994.749755859375,154.8284454345703,1121.44775390625,193.3199005126953,0
5,2,2,detected,1010.3406720269536,173.03813354137944,0.6164424419403076,-0.0031133457086980343,1.1014926433563232,990.4515380859375,148.007080078125,1027.272705078125,218.36878967285156,0
5,3,0,detected,464.4835520499318,176.191222706172,-0.6519902348518372,-0.0044053397141397,3.1171927452087402,447.73822021484375,172.07191467285156,481.1575927734375,197.0373077392578,0
5,4,1,detected,1018.634808866361,208.4707686034856,0.36320921778678894,0.027541931718587875,0.609015941619873,992.1251831054688,140.92611694335938,1076.639892578125,293.2198181152344,0
5,6,1,detected,183.7061522442802,218.96432368431792,-0.4633346199989319,0.045665193349123,0.7881078720092773,175.21783447265625,172.0337677001953,217.1659393310547,281.4285583496094,0
5,7,2,detected,896.0797424316406,144.1169637044271,1.1122798919677734,-0.16057562828063965,2.77127742767334,869.1329345703125,159.96749877929688,923.0265502929688,272.3833923339844,0
5,5,1,predicted,600.0174342857351,222.85341074205803,-0.016913848851973345,0.053431534037876385,0.9987962245941162,0,0,0,0,1
6,0,0,detected,151.55281792839824,278.06959257001336,-0.16392138600349426,0.035557787865400314,0.251604825258255,0.0,203.12173461914062,302.94171142578125,368.6725158691406,0
6,1,0,detected,1055.4394622136624,167.9840315297772,0.39241263270378113,-0.010108989663422108,0.6502783894538879,976.5421142578125,155.43663024902344,1102.0123291015625,193.2069854736328,0
6,2,2,detected,1009.0099237063388,176.18508529223206,0.8740392327308655,-0.006638272665441036,1.5657343864440918,989.807861328125,147.94168090820312,1025.721435546875,217.3812255859375,0
6,3,0,detected,464.50718153893723,178.70124127406348,-0.6657962203025818,-0.0044986228458583355,3.183199405670166,447.837646484375,171.7967529296875,481.220703125,196.56614685058594,0
6,4,1,detected,1032.9199125273628,210.4215657612581,0.37701815366744995,0.02519245818257332,0.614690899848938,993.5471801757812,138.7843475341797,1098.630126953125,290.1668701171875,0
6,6,1,detected,194.80136406078356,221.0795471686877,-0.48194700479507446,0.04724970459938049,0.8358404040336609,182.18017578125,172.25599670410156,226.9864501953125,278.2655029296875,0
6,7,2,detected,906.0552911568965,174.82890115651145,0.5330261588096619,0.04862062633037567,1.2742100954055786,870.3375854492188,156.3267822265625,946.9675903320312,267.9636535644531,0
6,5,1,predicted,600.1437500261645,223.1472144557427,-0.016735549363183194,0.053846249193537504,0.9987962245941162,0,0,0,0,2
7,0,0,detected,151.650939394427,280.65668823744033,-0.16574719548225403,0.035953834652900696,0.25440725684165955,0.0,203.15408325195312,303.49517822265625,368.7074279785156,0
7,2,2,detected,1009.326999849348,178.1125287209068,0.8778852820396423,-0.008845191448926926,1.5647015571594238,990.9403686523438,146.66519165039062,1028.3779296875,217.2460479736328,0
7,3,0,detected,464.50357848988597,180.55357077564764,-0.6793118119239807,-0.004589944612234831,3.2478179931640625,447.8275451660156,171.97872924804688,481.17022705078125,196.77264404296875,0
7,4,1,detected,1044.074480557896,211.74288385656328,0.4025876224040985,0.026474017649888992,0.6459606885910034,1008.38037109375,137.57456970214844,1099.533935546875,290.8667297363281,0
7,6,1,detected,202.36765054950737,222.95783606041837,-0.4770641028881073,0.0484149195253849,0.8355637788772583,184.29864501953125,171.85618591308594,233.24435424804688,281.5986022949219,0
7,7,2,detected,914.3161601785232,188.27848063206227,0.3534124493598938,0.03098096139729023,0.8119239807128906,869.7614135742188,156.88134765625,971.5070190429688,267.3233947753906,0
7,1,0,predicted,1054.4530084632565,168.27111790457548,0.4066138876971051,-0.015373826498033514,0.6502783894538879,0,0,0,0,1
7,5,1,predicted,600.2704556720995,223.4415529574837,-0.016556699507890134,0.05426171922295175,0.9987962245941162,0,0,0,0,3
8,0,0,detected,151.62106812267766,282.42943840970895,-0.16473974287509918,0.03573530167341232,0.2528609037399292,0.0,202.6476287841797,303.1852111816406,368.6052551269531,0
8,2,2,detected,1009.9212087147339,179.3619892665166,0.878490149974823,-0.008829046040773392,1.5618454217910767,990.8822631835938,145.96273803710938,1030.1455078125,217.24473571777344,0
8,3,0,detected,464.47066412005415,181.85054266577805,-0.6778187155723572,-0.004579856060445309,3.2406795024871826,447.71502685546875,171.8364715576172,481.1607666015625,196.6685333251953,0
8,4,1,detected,1056.5689115324153,212.28688167211186,0.4397832751274109,0.026097029447555542,0.6839298605918884,1029.1893310546875,136.2030792236328,1105.851806640625,289.4450378417969,0
8,6,1,detected,201.19794493522622,224.64303149337246,-0.49579572677612305,0.05041990429162979,0.8494483828544617,178.34632873535156,177.5072479248047,219.86434936523438,278.4345703125,0
8,7,2,detected,924.052936565051,196.22877727220683,0.35592493414878845,0.03003116510808468,0.7870324850082397,865.2105712890625,156.48951721191406,1000.7323608398438,269.136474609375,0
8,8,1,detected,213.5102310180664,150.5198720296224,-1.4719421863555908,-0.12911772727966309,2.61037015914917,191.01467895507812,171.5139617919922,236.0057830810547,280.045654296875,0
8,1,0,predicted,1053.4619784164875,168.55900860825426,0.40570313204072245,-0.015109255219241075,0.6502783894538879,0,0,0,0,2
8,5,1,predicted,600.39755122354,223.73642624728103,-0.01637729928609433,0.05467794412611908,0.9987962245941162,0,0,0,0,4
9,0,0,detected,151.69265538750224,283.65076042427944,-0.16379836201667786,0.035531096160411835,0.2514159679412842,0.0,202.23927307128906,303.5242614746094,368.633544921875,0
9,2,2,detected,1010.7478557982713,180.1172494551148,0.815744936466217,-0.008177894167602062,1.4466575384140015,991.9834594726562,144.84889221191406,1031.1173095703125,217.4398956298828,0
9,3,0,detected,464.49936471533164,182.74985824559243,-0.6751925349235535,-0.00456211157143116,3.228123664855957,447.8583679199219,171.69500732421875,481.1944885253906,196.56932067871094,0
9,4,1,detected,1073.8875499261505,212.18175919519985,0.4328534007072449,0.023593686521053314,0.6421059966087341,1052.3179931640625,129.4573516845703,1126.0985107421875,292.7918395996094,0
9,6,1,detected,200.81198020992264,226.1950436062076,-0.46586358547210693,0.049631960690021515,0.7981655597686768,178.46005249023438,176.8350372314453,220.56365966796875,281.503173828125,0
9,7,2,detected,939.505675973663,200.49573039343898,0.7002950310707092,0.049143511801958084,1.4489026069641113,886.77734375,153.48345947265625,1021.5479736328125,266.3230285644531,0
9,8,1,detected,220.16321792039787,183.68960508430072,-0.4686194360256195,0.045543573796749115,0.8480623364448547,199.5320587158203,170.74139404296875,244.25880432128906,277.24310302734375,0
9,1,0,predicted,1052.4663720733552,168.84770364081356,0.40478817077239937,-0.014843944762983821,0.6502783894538879,0,0,0,0,3
9,5,1,predicted,600.525036680486,224.03183432513467,-0.016197348697795617,0.055094923903039494,0.9987962245941162,0,0,0,0,5
10,0,0,detected,151.73052296906997,284.5941825692737,-0.16159388422966003,0.03505290672183037,0.2480323165655136,0.0,202.64122009277344,303.5321350097656,368.680419921875,0
10,2,2,detected,1010.5153374199007,181.22961457339247,0.7308492064476013,-0.0036726093385368586,1.2993584871292114,990.0504150390625,145.58712768554688,1030.5211181640625,220.6094970703125,0
10,3,0,detected,464.4836023106467,183.4647636050632,-0.662785530090332,-0.004478280898183584,3.1688053607940674,447.757568359375,171.9722137451172,481.1773986816406,196.7583465576172,0
10,4,1,detected,1089.0199982822592,212.1485051992652,0.4372798800468445,0.023250054568052292,0.6327539682388306,1059.98876953125,132.24456787109375,1143.7540283203125,290.3307800292969,0
10,6,1,detected,204.52062297178588,227.57025362224195,-0.44722235202789307,0.049691375344991684,0.7813628315925598,185.0354461669922,177.8050079345703,229.29010009765625,282.3212890625,0
10,7,2,detected,957.5840847896695,202.5972796033468,0.4291979968547821,0.02608385495841503,0.8389447331428528,910.5438232421875,149.69735717773438,1038.766845703125,264.49505615234375,0
10,8,1,detected,224.15849177896735,198.2147762871971,-0.4497416317462921,0.044390082359313965,0.8265832662582397,204.451416015625,169.79757690429688,249.97146606445312,278.0902404785156,0
10,1,0,predicted,1051.4661894338597,169.1372030022534,0.40386900389213576,-0.014577895129261755,0.6502783894538879,0,0,0,0,4
10,5,1,predicted,600.6529120429375,224.32777719104465,-0.016016847742994157,0.05551265855371303,0.9987962245941162,0,0,0,0,6
11,0,0,detected,151.72829235217552,285.2521378666513,-0.1603373885154724,0.034780342131853104,0.2461036890745163,0.0,202.47378540039062,303.4493103027344,368.7231750488281,0
11,1,0,detected,972.2666854936069,173.79592557061153,1.0181077718734741,-0.02381538785994053,2.1064536571502686,890.082275390625,157.02061462402344,1018.9334716796875,198.1721649169922,0
11,2,2,detected,1004.5106728262839,187.66282993191905,0.48299893736839294,0.021271975710988045,0.8854073882102966,937.7435302734375,143.2479248046875,1059.8192138671875,261.37249755859375,0
11,3,0,detected,464.4812019495106,183.9017040558996,-0.6584025025367737,-0.004448665305972099,3.1478497982025146,447.7685546875,171.69314575195312,481.18792724609375,196.51759338378906,0
11,4,1,detected,1102.7903744281361,211.80546573527025,0.4492514431476593,0.022373078390955925,0.6332424283027649,1069.951416015625,132.4375762939453,1158.054931640625,287.99334716796875,0
11,6,1,detected,208.35432549676977,228.29531362506546,-0.4313579499721527,0.04733104631304741,0.761163055896759,189.00975036621094,175.95407104492188,233.07823181152344,282.37188720703125,0
11,8,1,detected,230.56827314194032,206.41129674967522,-0.43347713351249695,0.04380885884165764,0.8157603740692139,211.43763732910156,169.79684448242188,261.4602966308594,277.1963195800781,0
11,5,1,predicted,600.7811773108946,224.62425484501094,-0.015835796421689786,0.055931148078139654,0.9987962245941162,0,0,0,0,7
11,7,2,predicted,958.294628980757,202.84086228474112,0.41057721206446507,0.021152656970900095,0.8389447331428528,0,0,0,0,1
12,0,0,detected,151.63674607200926,285.6855700799387,-0.16010373830795288,0.03472966328263283,0.24574506282806396,0.0,202.291748046875,303.0963439941406,368.66510009765625,0
12,1,0,detected,949.1405509402881,175.96612494942784,0.9309426546096802,-0.020300930365920067,2.052117109298706,874.2673950195312,158.9906768798828,993.4118041992188,198.39950561523438,0
12,2,2,detected,1017.2200597335511,192.04589337456,0.3572711646556854,0.013708245940506458,0.6062421798706055,962.4012451171875,142.79393005371094,1096.496826171875,259.9984130859375,0
12,3,0,detected,464.48894890713154,184.19197814559757,-0.6559231877326965,-0.004431913606822491,3.135996103286743,447.7242431640625,171.62098693847656,481.2672119140625,196.44781494140625,0
12,4,1,detected,1115.813912297895,211.39985933414545,0.47870108485221863,0.02239537425339222,0.6602848172187805,1085.794921875,131.9222869873047,1166.2039794921875,287.476806640625,0
12,6,1,detected,212.57555497080406,228.5825064399017,-0.44235286116600037,0.047912273555994034,0.7884290218353271,192.78158569335938,174.40335083007812,238.3310089111328,282.3426513671875,0
12,8,1,detected,237.39333055576634,211.45430883710026,-0.42361339926719666,0.04247613996267319,0.8123207688331604,218.59307861328125,169.4524688720703,269.0802917480469,275.7903747558594,0
12,5,1,predicted,600.9098324843571,224.92126728703357,-0.01565419473388267,0.05635039247631942,0.9987962245941162,0,0,0,0,8
12,7,2,predicted,959.0079559257347,203.08493325759525,0.4114229537071276,0.021442034775792013,0.8389447331428528,0,0,0,0,2
13,0,0,detected,151.4839542848485,285.9432306728463,-0.16020311415195465,0.03475121781229973,0.24589760601520538,0.0,202.02108764648438,302.679443359375,368.6123046875,0
13,1,0,detected,933.0054258676685,177.12992310186766,0.9026997089385986,-0.020449507981538773,2.06713604927063,869.0587768554688,159.50367736816406,973.1240234375,197.683349609375,0
13,2,2,detected,1015.9912740565114,190.0881276882207,0.6446410417556763,-0.001603584736585617,1.1346871852874756,991.0645751953125,145.65902709960938,1038.234130859375,222.36184692382812,0
13,3,0,detected,464.46546689342006,184.44707865340848,-0.6647826433181763,-0.004491774365305901,3.1783535480499268,447.6589660644531,171.79244995117188,481.2258605957031,196.62060546875,0
13,4,1,detected,1132.7011429279098,209.5883786841034,0.49912500381469727,0.017759129405021667,0.6613819003105164,1109.81591796875,124.35057830810547,1182.677490234375,284.7877197265625,0
13,6,1,detected,217.21284694688262,227.857244640257,-0.45135825872421265,0.04605696722865105,0.8147410154342651,198.86447143554688,174.12115478515625,242.1306915283203,276.3357849121094,0
13,7,2,detected,1026.1739611277535,201.7883850591919,0.9112452268600464,0.028928419575095177,1.4621129035949707,987.0892333984375,144.74209594726562,1119.380859375,254.57382202148438,0
13,8,1,detected,245.1229680839426,215.02456833186562,-0.4214094281196594,0.043311525136232376,0.8282968401908875,230.37461853027344,170.07830810546875,274.39788818359375,275.9012756347656,0
13,5,1,predicted,601.0388775633253,225.21881451711252,-0.015472042679572645,0.056770391748252255,0.9987962245941162,0,0,0,0,9
14,0,0,detected,151.36559172252097,286.1282454175676,-0.1531428098678589,0.03321969881653786,0.2350606471300125,0.0,202.05416870117188,302.5165100097656,368.63128662109375,0
14,1,0,detected,921.0163835731216,177.78930351797504,0.8295040130615234,-0.01935509406030178,1.9565074443817139,869.6783447265625,159.87242126464844,955.964599609375,196.74688720703125,0
14,2,2,detected,1013.4763796847543,187.94755662212634,0.7060912251472473,-0.007096393965184689,1.2553417682647705,991.728759765625,146.38095092773438,1030.1805419921875,216.82395935058594,0
14,3,0,detected,464.47986870299695,184.57406352054608,-0.6348852515220642,-0.004289765376597643,3.0354130268096924,447.6966857910156,171.62278747558594,481.2900390625,196.44183349609375,0
14,4,1,detected,1149.1813601610017,207.80008164383992,0.46309903264045715,0.014340043067932129,0.5968782901763916,1123.630126953125,122.57491302490234,1200.198974609375,283.3907165527344,0
14,6,1,detected,224.7509305202764,228.11037326350535,-0.4039527177810669,0.04441365227103233,0.748258113861084,206.32937622070312,173.88711547851562,255.0196990966797,281.8802185058594,0
14,7,2,detected,1055.9506201625109,200.6166145398325,0.5635843276977539,0.015722308307886124,0.8557703495025635,1016.0377197265625,141.88784790039062,1140.6280517578125,254.2068328857422,0
14,8,1,detected,253.77495097120288,217.2871940553449,-0.38987860083580017,0.04109831526875496,0.7859710454940796,237.515625,167.02935791015625,286.0870056152344,277.1788024902344,0
14,5,1,predicted,601.168312547799,225.51689653524778,-0.015289340258759715,0.05719114589393818,0.9987962245941162,0,0,0,0,10
15,0,0,detected,151.21827339374488,286.2319801837579,-0.15694937109947205,0.03404541686177254,0.24090339243412018,0.0,201.88467407226562,302.1741027832031,368.663330078125,0
15,1,0,detected,910.2747607177453,178.19742074625293,0.7717832922935486,-0.018565233796834946,1.8766645193099976,870.3006591796875,160.14035034179688,936.6456298828125,196.18649291992188,0
15,2,2,detected,1011.9195461822208,186.37741970701273,0.7466234564781189,-0.007503753527998924,1.3274030685424805,991.552734375,146.5098419189453,1029.20458984375,216.63429260253906,0
15,3,0,detected,464.38512102656284,184.67219836731286,-0.6360187530517578,-0.004297424107789993,3.040832281112671,447.3898620605469,171.68850708007812,481.20050048828125,196.46310424804688,0
15,4,1,detected,1165.1263568304853,206.9499638382023,0.5007477402687073,0.016869163140654564,0.6282379627227783,1131.1602783203125,119.80398559570312,1222.6898193359375,289.2086486816406,0
15,6,1,detected,230.73895893880587,228.29718333861177,-0.4009791612625122,0.04467142000794411,0.7526008486747742,210.9238739013672,174.5932159423828,259.0852966308594,281.2422180175781,0
15,7,2,detected,1080.1706876428818,199.32331176501043,0.606362521648407,0.013668008148670197,0.8792184591293335,1033.9564208984375,139.2074432373047,1166.3658447265625,253.1394500732422,0
15,8,1,detected,261.4429889415392,219.1823013786509,-0.378770649433136,0.041840940713882446,0.7791159749031067,245.72950744628906,168.77490234375,290.98480224609375,277.3370056152344,0
15,5,1,predicted,601.2981374377782,225.81551334143938,-0.015106087471444036,0.057612654913377234,0.9987962245941162,0,0,0,0,11
16,0,0,detected,151.08942196842835,286.30565865752266,-0.15657995641231537,0.03389176353812218,0.23981615900993347,0.0,201.60887145996094,301.9600830078125,368.9994812011719,0
16,1,0,detected,900.16727856508,178.8566051394043,0.7009652853012085,-0.014914155006408691,1.7588615417480469,869.8117065429688,161.85691833496094,918.6327514648438,196.9291229248047,0
16,2,2,detected,1011.1030887768629,185.23036246923382,0.748528778553009,-0.007522901985794306,1.330790400505066,991.4334716796875,146.64549255371094,1029.18359375,216.50181579589844,0
16,3,0,detected,464.43727582778575,184.71845730529424,-0.633165717124939,-0.004278147127479315,3.0271918773651123,447.6142883300781,171.60342407226562,481.36279296875,196.4292755126953,0
16,4,1,detected,1174.8751684692127,206.2271116052054,0.5183863639831543,0.017340388149023056,0.645787239074707,1136.9141845703125,121.76405334472656,1223.9197998046875,286.5684509277344,0
16,6,1,detected,236.81471428669875,228.1225520058317,-0.40080127120018005,0.04429339990019798,0.764432966709137,219.50961303710938,174.0455780029297,262.5090026855469,279.75689697265625,0
16,7,2,detected,1106.4631385342648,197.7903454851646,0.6700219511985779,0.010387937538325787,0.9188054800033569,1060.1861572265625,135.63600158691406,1196.8681640625,252.26666259765625,0
16,8,1,detected,268.1533501615509,220.32756938070938,-0.3830542266368866,0.041808273643255234,0.7995484471321106,250.53672790527344,169.9660186767578,297.45233154296875,274.6443786621094,0
16,5,1,predicted,601.428352233263,226.1146649356873,-0.01492228431762545,0.05803491880656937,0.9987962245941162,0,0,0,0,12
17,0,0,detected,150.96057669224209,286.30347412533644,-0.15902835130691528,0.03442171961069107,0.24356609582901,0.0,201.29763793945312,301.7104187011719,369.01220703125,0
17,1,0,detected,891.151513870265,178.19547666122062,0.5722554326057434,-0.020885232836008072,1.4778269529342651,869.8735961914062,153.11038208007812,903.0962524414062,198.21902465820312,0
17,2,2,detected,1010.702297121046,184.49933093303986,0.7646509408950806,-0.007684934418648481,1.3594536781311035,991.3195190429688,147.14938354492188,1029.3304443359375,216.73150634765625,0
17,3,0,detected,464.3590938981525,184.76374332536315,-0.6455252170562744,-0.0043616569600999355,3.086282968521118,447.3592224121094,171.66363525390625,481.2135314941406,196.49803161621094,0
17,4,1,detected,1185.1850498472288,204.5296280021315,0.5648877620697021,0.014634398743510246,0.6903476715087891,1158.0333251953125,117.0631103515625,1224.0,283.45147705078125,0
17,6,1,detected,242.2579203486473,227.34159617201215,-0.40835875272750854,0.04339506849646568,0.7873358726501465,226.33981323242188,172.90492248535156,265.05743408203125,276.5724182128906,0
17,7,2,detected,1132.7473614974854,196.0498903668318,0.7616458535194397,0.008431503549218178,0.9943471550941467,1085.9449462890625,133.2522430419922,1222.7373046875,250.13485717773438,0
17,8,1,detected,275.18574045127855,221.17381648471024,-0.373113751411438,0.04170757904648781,0.7976227402687073,256.4632263183594,169.83206176757812,305.9336242675781,274.92926025390625,0
17,5,1,predicted,601.5589569342533,226.41435131799156,-0.014737930797304113,0.05845793757351464,0.9987962245941162,0,0,0,0,13
18,0,0,detected,150.95196420430457,286.2085042763525,-0.16152697801589966,0.03461292386054993,0.24739296734333038,0.0,200.76611328125,301.9263000488281,368.9975280761719,0
18,2,2,detected,1010.578723628217,183.99151615125865,0.7622227072715759,-0.005745397415012121,1.3551366329193115,991.53466796875,147.42495727539062,1029.4146728515625,216.6638641357422,0
18,3,0,detected,464.33402167287966,184.78435718211261,-0.6566371321678162,-0.0044367373920977116,3.1394095420837402,447.3818359375,171.66119384765625,481.24542236328125,196.47128295898438,0
18,6,1,detected,250.27039534268897,227.12172925426535,-0.39535489678382874,0.0442974679172039,0.78361576795578,235.01541137695312,172.4947967529297,276.92266845703125,279.3428039550781,0
18,7,2,detected,1152.4633907017587,194.27066256038484,0.7908779382705688,0.0057000210508704185,1.008325457572937,1110.4501953125,131.57728576660156,1223.9716796875,248.16122436523438,0
18,8,1,detected,283.2972853224569,221.55129511163594,-0.37428104877471924,0.041845083236694336,0.8224815726280212,268.0323486328125,168.01535034179688,312.3526611328125,275.1653747558594,0
18,9,2,detected,1201.2213745117188,120.75106048583984,2.000605821609497,-0.22077994048595428,2.4034245014190674,1178.560302734375,122.2588119506836,1223.8824462890625,239.99436950683594,0
18,1,0,predicted,886.9075964425933,178.59812754984713,0.5741509101191542,-0.013370459533625728,1.4778269529342651,0,0,0,0,1
18,4,1,predicted,1189.5368498127393,204.59537892634327,0.5634602683932791,0.019117771398804065,0.6903476715087891,0,0,0,0,1
18,5,1,predicted,601.6899515407491,226.71457248835213,-0.01455302691047987,0.05888171121421299,0.9987962245941162,0,0,0,0,14
19,0,0,detected,150.7868039962758,286.0532875661049,-0.162110835313797,0.03473803400993347,0.24828718602657318,0.0,200.27610778808594,301.3040771484375,368.9928283691406,0
19,2,2,detected,1010.4408109950742,183.6650946011211,0.7457520365715027,-0.00562124652788043,1.3258538246154785,991.388427734375,147.7083740234375,1029.2677001953125,216.7173309326172,0
19,3,0,detected,464.3009103115632,184.76146057165442,-0.6698225140571594,-0.009051656350493431,3.2024495601654053,447.23712158203125,171.52508544921875,481.3106384277344,196.41017150878906,0
19,6,1,detected,259.43504951771433,226.65485311550188,-0.3847452998161316,0.04324226826429367,0.7845634818077087,241.8752899169922,172.11781311035156,290.06219482421875,277.7312927246094,0
19,7,2,detected,1168.3388089078937,192.0313818827027,0.8151686787605286,0.0014402273809537292,1.0190964937210083,1134.3162841796875,129.4140167236328,1223.6229248046875,243.86331176757812,0
19,8,1,detected,292.21238069073155,221.09861161556134,-0.372957706451416,0.04051297903060913,0.8431396484375,278.6512451171875,166.4700164794922,320.73443603515625,271.7861633300781,0
19,1,0,predicted,882.6113664956372,179.00254014554162,0.5651781339352806,-0.012525834420000968,1.4778269529342651,0,0,0,0,2
19,4,1,predicted,1193.9455768998662,204.65745853934646,0.567761539469905,0.019178337915755964,0.6903476715087891,0,0,0,0,2
