frame_idx,track_id,class_id,status,center_x_2d,center_y_2d,center_x_3d,center_y_3d,center_z_3d,box_x1,box_y1,box_x2,box_y2,lost_frames,kalman_x,kalman_z,kalman_vx,kalman_vz
3,0,0,detected,151.74838865590422,284.2842779511423,-1.831884503364563,0.3933981955051422,2.8117804527282715,0.0,200.8423767089844,303.8312072753906,368.7708740234375,0,-1.8323717819900793,2.8125283790563715,0.004819606647991175,-0.007397672964277836
3,1,0,detected,1101.489889014169,169.40614887511072,14.978983879089355,-0.4700518250465393,22.173728942871097,1027.040283203125,150.45046997070312,1153.6214599609375,191.50962829589844,0,15.867065495335044,22.424819160903937,-0.3307461805420898,-0.16684484125211124
3,3,0,detected,464.5211144219868,181.555426013818,-6.679880619049072,-0.1354029923677444,31.93678855895996,447.8956604003906,170.03282165527344,481.3746643066406,194.7181701660156,0,-6.750386092437811,32.2738784378897,0.02455217790267586,-0.11738508060278176
3,4,1,detected,987.2515312184908,216.27167644164385,3.44700026512146,0.270000010728836,6.368348121643066,960.6582641601562,141.14857482910156,1030.3035888671875,290.2108459472656,0,3.310677450480795,6.4046618648108735,0.039414046277492024,-0.014592596734314844
3,5,1,detected,594.796693596054,233.86261578656615,-0.2614409327507019,0.9063286185264589,12.33293914794922,573.2908325195312,162.52455139160156,621.6654663085938,313.3870544433594,0,-0.21169066411735216,5.6362025079684095,-0.00021875789742016767,0.00737782798190762
3,2,2,predicted,1010.8112268084786,179.18018346560382,3.6994022938316338,-0.053985046532714,6.563695907592773,0.0,0.0,0.0,0.0,1,4.936994357469569,12.968270878171651,-0.6575492904517494,-3.807880960463067e-07
3,6,1,predicted,135.40237665979254,235.19258100987344,-5.811416202433657,0.6120256674350364,8.628084182739258,0.0,0.0,0.0,0.0,1,-6.249066191576849,9.22814018310006,0.09604618149096965,-0.12858564314112544
4,0,0,detected,151.67044381466758,284.7414424112745,-1.83429491519928,0.39789479970932,2.8154802322387695,0.0,202.9604034423828,303.1891784667969,368.61773681640625,0,-1.8299546279093817,2.808818264293651,0.004230130613707198,-0.006492877916734414
4,1,0,detected,1088.5535186557647,170.3355872389653,13.556870460510254,-0.3798261284828186,20.674057006835938,1012.6976318359376,152.66062927246094,1140.0208740234375,192.25340270996097,0,14.83103747350621,21.693621208728153,-0.5037971487543645,-0.3053169336014232
4,2,2,detected,1012.0326797874004,180.7078444527077,3.5472145080566406,-0.0177360717207193,6.274970531463623,989.74462890625,145.57896423339844,1035.738037109375,220.85031127929688,0,4.0185497598452065,12.968269359469392,-0.7215636785521,-6.485400875617309e-07
4,3,0,detected,464.51896928898606,182.34357221142437,-6.730104923248291,-0.0454736836254596,32.17691421508789,447.8583679199219,171.7414093017578,481.1725463867187,196.55821228027344,0,-6.72735568403317,32.16376935240009,0.02417879003187761,-0.11559981133121787
4,4,1,detected,1001.9653108162348,216.4809075572431,3.643264770507813,0.2802511155605316,6.396905422210693,987.9926147460938,141.83958435058594,1043.888427734375,292.10821533203125,0,3.454549758399534,6.392505004349618,0.06504437199495158,-0.013994954067670127
4,5,1,detected,599.8915084508112,234.88155520417493,-0.1479633152484893,0.9617615342140198,13.087246894836426,589.87060546875,164.89598083496094,619.5993041992188,309.40557861328125,0,-0.18912528802431067,5.643581240032614,0.005371654638558577,0.007378047263633055
4,6,1,detected,168.78183205362015,231.94677055730625,-4.893801689147949,0.4732214212417602,8.167041778564453,167.39743041992188,171.82058715820312,208.99005126953125,281.4418640136719,0,-5.751408377215733,8.802141480961401,0.2204191216145885,-0.22068988901251563
5,0,0,detected,151.63834548463282,285.1504656682004,-1.8367115259170532,0.4024032056331634,2.8191895484924316,0.0,203.58392333984375,303.2148742675781,368.6421203613281,0,-1.8296519340398372,2.8083536704775978,0.0034352296984871944,-0.005272772066281152
5,1,0,detected,1072.8574395996552,171.44988710852235,10.96507453918457,-0.2704390585422516,17.39646339416504,994.749755859375,154.8284454345703,1121.44775390625,193.3199005126953,0,13.125396413968764,19.961375931440273,-0.7470465979155745,-0.5941227681029175
5,2,2,detected,1010.3406720269536,181.53760803197008,14.171646118164062,-0.0715739727020263,25.322662353515625,990.4515380859376,148.007080078125,1027.272705078125,218.36878967285156,0,7.184255413237823,12.968271923270521,0.06520747804568983,-3.075899178733458e-08
5,3,0,detected,464.4835520499318,183.00340204461097,-6.5816473960876465,-0.044470589607954,31.467130661010746,447.73822021484375,172.07191467285156,481.1575927734375,197.0373077392578,0,-6.659734810426762,31.840470669429724,0.032971331896182204,-0.15763741343938958
5,4,1,detected,1018.634808866361,216.6534776199929,3.7980003356933594,0.2880000174045563,6.368348121643066,992.1251831054688,140.92611694335938,1076.639892578125,293.2198181152344,0,3.6191135544511495,6.374877554790833,0.0851867922089469,-0.014730159795607295
5,6,1,detected,183.7061522442802,230.1972962123345,-4.952693462371826,0.4881260395050049,8.424271583557129,175.21783447265625,172.0337677001953,217.1659393310547,281.4285583496094,0,-5.324941233206067,8.525448020302083,0.27097594540667547,-0.23443116481105786
5,7,2,detected,896.0797424316406,216.17544555664065,6.069371223449707,0.6625018119812012,15.122013092041016,869.1329345703125,159.96749877929688,923.0265502929688,272.3833923339844,0,6.069371223449707,15.122013092041016,0.0,0.0
5,5,1,predicted,600.0174342857351,234.9243253816261,-0.2216224995821082,0.9233710079181708,13.087246894836426,0.0,0.0,0.0,0.0,1,-0.19729028480303812,5.650960685915488,0.0026318787232347068,0.007378323630801188
6,0,0,detected,151.55281792839824,285.3762463700119,-1.8367115259170532,0.3984189629554748,2.8191895484924316,0.0,203.12173461914065,302.94171142578125,368.6725158691406,0,-1.8298033693646396,2.8085861212873398,0.002817772772197218,-0.004325028696465963
6,1,0,detected,1055.4394622136624,172.30863294650922,3.81461763381958,-0.098268836736679,6.321314334869385,976.5421142578124,155.43663024902344,1102.0123291015625,193.2069854736328,0,9.451645587184172,19.367252147333843,-1.2508889655699467,-0.5941229430114753
6,2,2,detected,1009.0099237063388,181.9006639245537,7.261276721954346,-0.0551489368081092,13.007689476013184,989.807861328125,147.94168090820312,1025.721435546875,217.3812255859375,0,7.253500335174531,12.996319648586086,0.06590253813042822,0.0045484660878138865
6,3,0,detected,464.5071815389372,183.36037766371217,-6.730104923248291,-0.0454736836254596,32.17691421508789,447.837646484375,171.7967529296875,481.220703125,196.5661468505859,0,-6.6620810056130155,31.85168823669541,0.026891296103912193,-0.12856843802688123
6,4,1,detected,1032.9199125273628,216.01806512668023,3.831871747970581,0.2560467422008514,6.247488975524902,993.5471801757812,138.7843475341797,1098.630126953125,290.1668701171875,0,3.747898599355659,6.321645738747086,0.092692383873129,-0.021358354558620382
6,6,1,detected,194.80136406078356,228.63330097189797,-4.819499969482422,0.4725000262260437,8.3584566116333,182.18017578125,172.25599670410156,226.9864501953125,278.2655029296875,0,-4.970153027167061,8.315123953544376,0.28793928486270043,-0.22955196355227545
6,7,2,detected,906.0552911568964,214.3559647935638,5.64734411239624,0.5151293873786926,13.500094413757324,870.3375854492188,156.3267822265625,946.9675903320312,267.9636535644531,0,6.019720427478248,14.931197025327329,-0.024825087672133823,-0.09540684077133366
6,5,1,predicted,600.1437500261645,234.9671816117309,-0.2192862378166334,0.9241636515860612,13.087246894836426,0.0,0.0,0.0,0.0,2,-0.2030751077886202,5.658341016214378,0.0011829140909426351,0.0073786569733215205
7,0,0,detected,151.650939394427,285.54762621177895,-1.8294804096221924,0.396850436925888,2.8080904483795166,0.0,203.15408325195312,303.49517822265625,368.7074279785156,0,-1.8277846453304782,2.80548757404416,0.002698033300157355,-0.004141237352218087
7,2,2,detected,1009.326999849348,181.93602919805423,7.210378646850586,-0.0726486518979072,12.8514404296875,990.9403686523438,146.66519165039062,1028.3779296875,217.2460479736328,0,7.2844841561406435,12.927567761966506,0.06066988014783403,-0.005798489733897845
7,3,0,detected,464.503578489886,183.67230990295656,-6.679880619049072,-0.0451343283057212,31.93678855895996,447.8275451660156,171.97872924804688,481.1702270507813,196.77264404296875,0,-6.649503493525679,31.79155448745386,0.02474633940796554,-0.11831332702512713
7,4,1,detected,1044.074480557896,215.48907630237352,3.882340908050537,0.2553013265132904,6.2293009757995605,1008.38037109375,137.57456970214844,1099.533935546875,290.8667297363281,0,3.853962816846816,6.277551572179929,0.09469618692219407,-0.02476537342582003
7,6,1,detected,202.36765054950737,228.01100444961736,-4.707884788513184,0.4777803421020508,8.245721817016602,184.29864501953125,171.85618591308594,233.24435424804688,281.5986022949219,0,-4.690986968498277,8.140304105153016,0.2864289432935361,-0.22012963852968034
7,7,2,detected,914.3161601785232,213.5428351474881,3.5481600761413574,0.3110400140285492,8.151485443115234,869.7614135742188,156.88134765625,971.5070190429688,267.3233947753906,0,5.433098280471822,14.83578988572212,-0.25398056894360005,-0.09540696266485234
7,1,0,predicted,1054.4530084632563,172.35091168595795,3.952667409438717,-0.1130010152076481,6.321314334869385,0.0,0.0,0.0,0.0,1,6.840161545520603,18.77312786888171,-1.454777575008191,-0.5941231417722975
7,5,1,predicted,600.2704556720995,235.01012389448937,-0.2169427645878702,0.9249578868333052,13.087246894836426,0.0,0.0,0.0,0.0,3,-0.20671265099572644,5.665722401082215,0.00046055638685816767,0.00737904718104575
8,0,0,detected,151.62106812267766,285.58266761105943,-1.8223060369491575,0.3952941298484802,2.7970783710479736,0.0,202.6476287841797,303.1852111816406,368.6052551269531,0,-1.8242577734729448,2.8000741342215822,0.0028080842765769343,-0.00431015700830859
8,2,2,detected,1009.921208714734,181.85725942947195,7.429333686828613,-0.0746666714549064,13.208425521850586,990.8822631835938,145.96273803710938,1030.1455078125,217.24473571777344,0,7.370246449935841,13.033650675778777,0.06400158400987288,0.008246364977111759
8,3,0,detected,464.47066412005415,183.86122023707856,-6.730104923248291,-0.0454736836254596,32.17691421508789,447.7150268554687,171.8364715576172,481.1607666015625,196.6685333251953,0,-6.656159396618009,31.823376882654294,0.020576833274150302,-0.09837870564519245
8,4,1,detected,1056.5689115324153,214.7020837204684,4.023158073425293,0.2387368530035019,6.256622314453125,1029.1893310546875,136.2030792236328,1105.851806640625,289.4450378417969,0,3.9708658133739982,6.253929674657147,0.09764474796396028,-0.024613545740534655
8,6,1,detected,201.19794493522625,227.9408002226612,-4.812763214111328,0.4894335269927978,8.245721817016602,178.34632873535156,177.5072479248047,219.8643493652344,278.4345703125,0,-4.535299622737656,8.024442079627057,0.26683698460935923,-0.20450487330870792
8,7,2,detected,924.052936565051,213.30386117221488,3.679391622543335,0.3104486763477325,8.135988235473633,865.2105712890625,156.48951721191406,1000.7323608398438,269.136474609375,0,4.7007991916654,14.74038232475611,-0.4021084511111759,-0.09540714526674896
8,8,1,detected,213.5102310180664,225.7798080444336,-4.658594608306885,0.4670270681381225,8.261640548706055,191.01467895507812,171.5139617919922,236.0057830810547,280.045654296875,0,-4.658594608306885,8.261640548706055,0.0,0.0
8,1,0,predicted,1053.4619784164877,172.39336618679656,3.9438140123712095,-0.112621746633045,6.321314334869385,0.0,0.0,0.0,0.0,2,4.955678341429937,18.17900304652519,-1.511832744115222,-0.5941233613549944
8,5,1,predicted,600.39755122354,235.05315222990143,-0.2145920798958208,0.9257537136599032,13.087246894836426,0.0,0.0,0.0,0.0,4,-0.2087380916317873,5.673105010227171,0.0001304723224602218,0.007379494143759094
9,0,0,detected,151.69265538750224,285.55251874701963,-1.8211156129837036,0.3950359523296356,2.7952513694763184,0.0,202.23927307128903,303.5242614746094,368.633544921875,0,-1.821357101728495,2.7956219106710374,0.002819130204471437,-0.004327105919622625
9,2,2,detected,1010.7478557982712,181.6663060588128,7.139503479003906,-0.0715739727020263,12.661331176757812,991.9834594726562,144.84889221191406,1031.1173095703125,217.4398956298828,0,7.3525611284527095,12.915809835614933,0.05425612181362626,-0.006049567729633776
9,3,0,detected,464.4993647153317,183.96252708803817,-6.781091213226318,-0.0458181835711002,32.42068099975586,447.8583679199219,171.69500732421875,481.1944885253906,196.56932067871097,0,-6.675909521491431,31.917803017817917,0.015765721337116005,-0.07537658215899197
9,4,1,detected,1073.8875499261503,213.6384026242896,4.2238593101501465,0.2302313446998596,6.265782833099365,1052.3179931640625,129.4573516845703,1126.0985107421875,292.7918395996094,0,4.111564651226686,6.239422684468779,0.10278121387452577,-0.023407807140529334
9,6,1,detected,200.81198020992264,228.242289032139,-4.703999996185303,0.501152515411377,8.059377670288086,178.46005249023438,176.8350372314453,220.56365966796875,281.503173828125,0,-4.398288355829937,7.891310027746026,0.24959907154379168,-0.19502818014809678
9,7,2,detected,939.505675973663,212.2675154184163,4.000804424285889,0.2807582318782806,8.277620315551758,886.77734375,153.48345947265625,1021.5479736328124,266.3230285644531,0,4.192553211828841,14.64497419062675,-0.42815080898058566,-0.09540738125239828
9,8,1,detected,220.16321792039787,224.97279900835576,-4.574019432067871,0.4445338547229767,8.277620315551758,199.5320587158203,170.74139404296875,244.25880432128903,277.24310302734375,0,-4.648644477830169,8.263520542011099,0.004975003050819847,0.000939984902710621
9,1,0,predicted,1052.4663720733552,172.43599644902503,3.934919732820941,-0.1122409078887192,6.321314334869385,0.0,0.0,0.0,0.0,3,3.579944214997663,17.584877642834638,-1.4955958218620686,-0.5941235987282778
9,5,1,predicted,600.525036680486,235.09626661796716,-0.2122341837404831,0.9265511320658548,13.087246894836426,0.0,0.0,0.0,0.0,5,-0.20961270259580414,5.680489012912263,1.0563248743621797e-05,0.00737999775117165
10,0,0,detected,151.73052296906997,285.5959390079224,-1.8234978914260864,0.3955526947975158,2.79890775680542,0.0,202.64122009277344,303.5321350097656,368.680419921875,0,-1.8198182291520457,2.79325986469822,0.0026803424898782743,-0.004114081468069823
10,2,2,detected,1010.5153374199008,182.10093663012475,4.843267440795898,-0.0243380274623632,8.610723495483398,990.0504150390624,145.58712768554688,1030.5211181640625,220.6094970703125,0,6.745112169701624,11.656399183177252,-0.01747673402426308,-0.13591671314046347
10,3,0,detected,464.4836023106467,184.10354026051033,-6.5816473960876465,-0.044470589607954,31.467130661010746,447.757568359375,171.9722137451172,481.1773986816406,196.7583465576172,0,-6.639882259229661,31.74555485552354,0.017962195622852707,-0.08587805070856076
10,4,1,detected,1089.0199982822592,212.9157961407364,4.330120086669922,0.2302313446998596,6.265782833099365,1059.98876953125,132.24456787109375,1143.7540283203125,290.3307800292969,0,4.244229579600313,6.22886101320648,0.10602079030672612,-0.022015207869203544
10,6,1,detected,204.52062297178588,228.72179972514087,-4.647893905639648,0.5164326429367065,8.120550155639648,185.0354461669922,177.8050079345703,229.29010009765625,282.3212890625,0,-4.2870412234228175,7.813865581043058,0.233093322127818,-0.18100013217312258
10,7,2,detected,957.5840847896696,210.72901515529333,4.194206714630127,0.2548965811729431,8.198332786560059,910.5438232421876,149.69735717773438,1038.766845703125,264.49505615234375,0,3.918040779980274,14.549565292448737,-0.39705488190380317,-0.09540767642952216
10,8,1,detected,224.15849177896737,224.60158954515703,-4.495135307312012,0.4436757266521454,8.261640548706055,204.451416015625,169.79757690429688,249.97146606445312,278.0902404785156,0,-4.609564412522294,8.263813029210224,0.01888636450324463,0.0006758723634548128
10,1,0,predicted,1051.4661894338597,172.47880247264337,3.925984570787912,-0.1118584989746708,6.321314334869385,0.0,0.0,0.0,0.0,4,2.5597126754297816,16.990751632512747,-1.4440634420544514,-0.5941238508599613
10,5,1,predicted,600.6529120429375,235.1394670586865,-0.2098690761218591,0.9273501420511604,13.087246894836426,0.0,0.0,0.0,0.0,6,-0.20967104123436586,5.687874577954912,3.0938650344699527e-06,0.007380557892909782
11,0,0,detected,151.72829235217552,285.60892130242746,-1.8246911764144895,0.3958114981651306,2.800739288330078,0.0,202.47378540039065,303.4493103027344,368.7231750488281,0,-1.818958944208668,2.7919409149733916,0.0024993002986186614,-0.0038362007516541414
11,1,0,detected,972.2666854936068,175.23549705161193,7.035429000854492,-0.1645714342594146,14.55622386932373,890.082275390625,157.02061462402344,1018.9334716796876,198.1721649169922,0,2.542876305642034,15.20448462174532,-1.3021742869946609,-0.7073035782866404
11,2,2,detected,1004.510672826284,188.04866767256252,4.472275733947754,0.1969655305147171,8.198332786560059,937.7435302734376,143.2479248046875,1059.8192138671875,261.37249755859375,0,6.183880338284849,10.648741462173051,-0.07153467114420872,-0.21922715103940343
11,3,0,detected,464.4812019495106,184.129209386568,-6.730104923248291,-0.0454736836254596,32.17691421508789,447.7685546875,171.69314575195312,481.18792724609375,196.51759338378903,0,-6.648002851574349,31.784379963332135,0.015369150116477614,-0.07348056600615438
11,4,1,detected,1102.790374428136,212.07874243984256,4.432257175445557,0.2207299470901489,6.247488975524902,1069.951416015625,132.4375762939453,1158.054931640625,287.99334716796875,0,4.370021769785404,6.216644655137938,0.10798638308281815,-0.02104104577139138
11,6,1,detected,208.35432549676975,228.80523982646983,-4.727579116821289,0.5187368392944336,8.3421630859375,189.00975036621097,175.95407104492188,233.07823181152344,282.37188720703125,0,-4.227826012067034,7.815949798682943,0.21424387723201882,-0.1611526749643884
11,8,1,detected,230.56827314194032,224.24500193926997,-4.458917617797852,0.4506352841854095,8.391234397888184,211.43763732910156,169.79684448242188,261.4602966308594,277.1963195800781,0,-4.5486547382808356,8.304912762065076,0.03190033660488713,0.01319451965594379
11,5,1,predicted,600.7811773108946,235.18275355205955,-0.2074967570399467,0.9281507436158196,13.087246894836426,0.0,0.0,0.0,0.0,7,-0.20914448505504651,5.695261873726446,5.5134375562038e-05,0.007381174458507546
11,7,2,predicted,958.294628980757,210.69105641473317,4.01224119552267,0.2976618933047825,8.198332786560059,0.0,0.0,0.0,0.0,1,3.688875192824955,14.454155481500424,-0.3681521527057156,-0.09540802606629892
12,0,0,detected,151.63674607200926,285.582805759154,-1.8258860111236572,0.3960707485675812,2.8025734424591064,0.0,202.291748046875,303.0963439941406,368.66510009765625,0,-1.8185893907438682,2.791373707191631,0.00230363173847291,-0.0035358649852669346
12,1,0,detected,949.140550940288,176.6667090203511,9.244800567626951,-0.2016000151634216,20.37871360778809,874.2673950195312,158.9906768798828,993.4118041992188,198.3995056152344,0,3.0491084976199607,17.069039133633677,-1.136028580716357,-0.4828671403338993
12,2,2,detected,1017.2200597335512,192.0852112539359,4.363349914550781,0.1674186885356903,7.404030799865723,962.4012451171876,142.79393005371094,1096.496826171875,259.9984130859375,0,5.717186208355333,9.70390460228363,-0.10783958828304657,-0.28366540659698936
12,3,0,detected,464.48894890713154,184.12644979299853,-6.781091213226318,-0.0458181835711002,32.42068099975586,447.7242431640625,171.62098693847656,481.2672119140625,196.44781494140625,0,-6.666175458158061,31.871263945642717,0.012287531618885184,-0.05874721846958606
12,4,1,detected,1115.813912297895,211.3211474542888,4.562682628631592,0.2134588211774826,6.293426036834717,1085.794921875,131.9222869873047,1166.2039794921875,287.476806640625,0,4.497139085556902,6.217705125301133,0.10974402018503045,-0.019010489025731457
12,6,1,detected,212.5755549708041,228.63446925941233,-4.754566669464111,0.5149782299995422,8.474316596984863,192.78158569335935,174.40335083007812,238.3310089111328,282.3426513671875,0,-4.192229521983326,7.852378862302977,0.19648347504468108,-0.1415098959786564
12,8,1,detected,237.3933305557663,223.7490972504464,-4.41923189163208,0.4431208074092865,8.474316596984863,218.59307861328125,169.4524688720703,269.0802917480469,275.7903747558594,0,-4.482006923709124,8.373764993339615,0.04042612637160389,0.02685093375914142
12,5,1,predicted,600.9098324843571,235.2261260980862,-0.2051172264947481,0.9289529367598326,13.087246894836426,0.0,0.0,0.0,0.0,8,-0.20819190856692119,5.702651068151547,0.0001375860562928174,0.007381847337398149
12,7,2,predicted,959.0079559257348,210.65296795753295,4.0205059490446615,0.2972205925618218,8.198332786560059,0.0,0.0,0.0,0.0,2,3.5448523209943947,14.35874460686208,-0.33456581374641997,-0.09540842836924733
13,0,0,detected,151.4839542848485,285.51592399528215,-1.831884503364563,0.3973718881607055,2.8117804527282715,0.0,202.0210876464844,302.679443359375,368.6123046875,0,-1.8195995729003922,2.792924235931598,0.002020440221278469,-0.003101192549898151
13,1,0,detected,933.0054258676684,177.40310518337293,9.63315486907959,-0.2182268053293228,22.059431076049805,869.0587768554688,159.50367736816406,973.1240234375,197.683349609375,0,3.553140876804063,18.452262249857977,-0.9958724445414209,-0.3317621703242942
13,2,2,detected,1015.9912740565114,189.88186092527977,8.29793930053711,-0.0206416398286819,14.60590362548828,991.0645751953124,145.65902709960938,1038.234130859375,222.36184692382812,0,6.180514117748152,10.569672299460326,-0.059028823597924836,-0.18822472542809499
13,3,0,detected,464.46546689342006,184.17460370858777,-6.679880619049072,-0.0451343283057212,31.93678855895996,447.6589660644531,171.79244995117188,481.2258605957031,196.62060546875,0,-6.659409841869306,31.838917167711788,0.011815640429545948,-0.05649109273421161
13,4,1,detected,1132.7011429279098,209.2610850124327,4.707918643951416,0.1675101965665817,6.238381385803223,1109.81591796875,124.35057830810548,1182.677490234375,284.7877197265625,0,4.628347203280675,6.207125731689517,0.11157829650223187,-0.018289985467719476
13,6,1,detected,217.21284694688265,227.5846408593852,-4.818732261657715,0.4917073547840118,8.69823169708252,198.86447143554688,174.12115478515625,242.1306915283203,276.3357849121094,0,-4.181687486027101,7.933948823284206,0.17940027384905866,-0.1210146363000247
13,7,2,detected,1026.1739611277535,206.0156927696035,5.229741096496582,0.1660235226154327,8.391234397888184,987.0892333984376,144.74209594726562,1119.380859375,254.5738220214844,0,3.812248971695757,9.561871331099844,-0.2546388407661306,-0.6785399710412119
13,8,1,detected,245.1229680839426,223.5175851370769,-4.294438362121582,0.441372811794281,8.440887451171875,230.37461853027344,170.07830810546875,274.39788818359375,275.9012756347656,0,-4.388983081739676,8.415011435551373,0.051071739526125016,0.02976453965261641
13,5,1,predicted,601.0388775633253,235.26958469676651,-0.2027304844862612,0.9297567214831992,13.087246894836426,0.0,0.0,0.0,0.0,9,-0.20692332068037578,5.710042328707658,0.00023423907737601208,0.007382576418905435
14,0,0,detected,151.36559172252095,285.47482806319135,-1.8151875734329224,0.3937499821186065,2.7861521244049072,0.0,202.05416870117188,302.5165100097656,368.63128662109375,0,-1.8170998548127208,2.789087376800284,0.0020587507873746527,-0.0031599972750238643
14,1,0,detected,921.0163835731216,177.7789968484066,9.6510648727417,-0.2251915037631988,22.763456344604492,869.6783447265625,159.87242126464844,955.964599609375,196.74688720703125,0,3.9788931016214164,19.44407561494798,-0.8822363898048975,-0.23156545573823484
14,2,2,detected,1013.4763796847544,187.56922679362785,8.159675598144531,-0.0820067822933197,14.506880760192873,991.728759765625,146.38095092773438,1030.1805419921875,216.8239593505859,0,6.5299466365806405,11.23372139364409,-0.026378900966016514,-0.12171300702657836
14,3,0,detected,464.47986870299695,184.1574075988706,-6.730104923248291,-0.0454736836254596,32.17691421508789,447.6966857910156,171.62278747558594,481.2900390625,196.44183349609375,0,-6.664129674172,31.86148304770802,0.010493895017416372,-0.050171757768989834
